CadastralNumber,10,17,2,20,21,3,33,36,4,43,44,45,46,47,48,49,5,50,56,57,58,59,60,61,7,8,Cost m2,Cost m2 unit,Cost,Cost unit
21:01:030405:5470,3441.044,86.619,2.0,0.0,0.0,5,1977,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,38.0,,32435.72,1002,557894.38,383
21:01:020211:1240,2786.539,162.281,2.0,0.0,0.0,5,1991,,,502882,492331.0,102.0,107,111,117,124,35.0,126,11122.0,,,,,,39.0,,27971.36,1002,1664295.92,383
21:01:030405:3242,3225.186,211.921,2.0,0.0,0.0,5,1978,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11099.0,,,,,,38.0,,31954.15,1002,357886.48,383
21:01:030405:3254,3225.186,211.921,2.0,0.0,0.0,5,1978,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11099.0,,,,,,38.0,,31954.15,1002,543220.55,383
21:01:010105:3586,2706.018,42.503,1.0,0.0,0.0,3,1984,,,502882,492331.0,102.0,107,111,117,124,31.0,126,11124.0,,,,,,39.0,,40354.27,1002,2610921.27,383
21:01:030405:4884,3441.044,86.619,2.0,0.0,0.0,5,1977,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,38.0,,32435.72,1002,421664.36,383
21:01:010801:1093,3054.712,108.931,1.0,0.0,0.0,3,1990,,,502882,492331.0,104.0,107,111,117,124,33.0,126,10933.0,,,,,,39.0,,29495.83,1002,1979170.19,383
21:01:030405:3590,3441.044,86.619,2.0,0.0,0.0,5,1981,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,38.0,,33031.77,1002,538417.85,383
21:01:030405:4531,3441.044,86.619,2.0,0.0,0.0,5,1980,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,40.0,,31251.07,1002,1546927.97,383
21:01:030504:165,4796.809,176.041,2.0,0.0,0.0,5,1973,,,502882,492331.0,104.0,107,111,117,124,32.0,126,10407.0,,,,,,38.0,,20606.2,1002,389457.18,383
21:01:010801:716,2918.073,288.542,1.0,0.0,0.0,3,1999,,,502882,492331.0,104.0,107,111,117,124,33.0,126,11119.0,,,,,,41.0,,28089.39,1002,2325801.49,383
21:01:010801:1108,3054.712,108.931,1.0,0.0,0.0,3,1990,,,502882,492331.0,104.0,107,111,117,124,33.0,126,10933.0,,,,,,39.0,,29495.83,1002,1979170.19,383
21:01:030405:1995,3441.044,86.619,1.0,0.0,0.0,3,1981,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,39.0,,29070.16,1002,1909909.51,383
21:01:030103:2507,1256.862,139.163,1.0,0.0,0.0,3,1960,,,502882,492331.0,104.0,107,111,117,124,37.0,126,11256.0,,,,,,38.0,,22234.44,1002,969421.58,383
21:01:030103:882,1404.33,78.447,2.0,0.0,0.0,5,1958,,,502882,492331.0,104.0,107,111,117,124,37.0,126,11188.0,,,,,,38.0,,23076.6,1002,851526.54,383
21:01:030405:3789,3441.044,86.619,2.0,0.0,0.0,5,1977,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,38.0,,32435.72,1002,544920.1,383
21:01:000000:22790,4284.41,103.265,2.0,0.0,0.0,5,1988,,,502882,492331.0,104.0,107,111,117,124,33.0,126,12273.0,,,,,,38.0,,32633.48,1002,1142171.8,383
21:01:020409:1506,195.843,46.0,2.0,0.0,0.0,5,1966,,,502882,492331.0,104.0,107,111,117,124,34.0,126,11098.0,,,,,,38.0,,38115.03,1002,1208246.45,383
21:01:020601:6957,2659.483,126.93,1.0,0.0,0.0,3,2015,,,502882,492331.0,103.0,107,111,117,124,35.0,126,11076.0,,,,,,38.0,,34116.45,1002,1490888.87,383
21:01:020409:1409,479.646,324.469,2.0,0.0,0.0,5,1965,,,502882,492331.0,104.0,107,111,117,124,34.0,126,11189.0,,,,,,38.0,,35914.89,1002,1081038.19,383
21:01:010108:2829,1198.139,151.821,2.0,0.0,0.0,5,1973,,,502882,492331.0,102.0,107,111,117,124,31.0,126,11159.0,,,,,,38.0,,43741.96,1002,568645.48,383
21:01:010108:3152,1198.139,151.821,2.0,0.0,0.0,5,1972,,,502882,492331.0,104.0,107,111,117,124,31.0,126,11159.0,,,,,,38.0,,42331.62,1002,749269.67,383
21:01:010108:1833,1358.927,63.7,2.0,0.0,0.0,5,1980,,,502882,492331.0,102.0,107,111,117,124,31.0,126,11117.0,,,,,,39.0,,41824.33,1002,2793865.24,383
21:01:030405:6106,3225.186,211.921,2.0,0.0,0.0,5,1977,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11099.0,,,,,,38.0,,31809.01,1002,1046516.43,383
21:01:030405:4302,3088.393,342.802,2.0,0.0,0.0,5,1980,,,502882,492331.0,102.0,107,111,117,124,30.0,126,10832.0,,,,,,40.0,,29988.77,1002,1511434.01,383
21:01:030109:630,562.926,207.758,1.0,0.0,0.0,3,1969,,,502882,492331.0,104.0,107,111,117,124,37.0,126,11093.0,,,,,,38.0,,23118.63,1002,423070.93,383
21:01:030405:6256,3088.393,342.802,2.0,0.0,0.0,5,1980,,,502882,492331.0,102.0,107,111,117,124,30.0,126,10832.0,,,,,,39.0,,28829.67,1002,1902758.22,383
21:01:010304:2821,2879.315,139.21,1.0,0.0,0.0,3,1995,,,502882,492331.0,102.0,107,111,117,124,31.0,126,11171.0,,,,,,38.0,,45506.66,1002,1510821.11,383
21:01:020601:7557,2659.483,126.93,1.0,0.0,0.0,3,2015,,,502882,492331.0,103.0,107,111,117,124,35.0,126,11076.0,,,,,,39.0,,31171.3,1002,1857809.48,383
21:01:020601:9428,2591.838,86.918,1.0,0.0,0.0,3,2016,,,502882,492331.0,103.0,107,111,117,124,35.0,126,5765.0,,,,,,39.0,,31574.36,1002,2008129.3,383
21:01:030103:2391,1254.441,53.412,2.0,0.0,0.0,5,2004,,,502882,492331.0,104.0,107,111,117,124,37.0,126,10925.0,,,,,,38.0,,28646.97,1002,446892.73,383
21:01:020409:2339,479.646,324.469,2.0,0.0,0.0,5,1996,,,502882,492331.0,103.0,107,111,117,124,34.0,126,11189.0,,,,,,41.0,,37680.96,1002,3168968.74,383
21:01:030405:3488,3441.044,86.619,2.0,0.0,0.0,5,1981,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,38.0,,33031.77,1002,1093351.59,383
21:01:010108:368,1277.344,102.841,2.0,0.0,0.0,5,1973,,,502882,492331.0,104.0,107,111,117,124,31.0,126,11163.0,,,,,,40.0,,40728.48,1002,2040496.85,383
21:01:010801:1297,2918.073,288.542,2.0,0.0,0.0,5,2005,,,502882,492331.0,104.0,107,111,117,124,33.0,126,11119.0,,,,,,40.0,,33077.39,1002,1557945.07,383
21:01:030407:584,3441.044,86.619,1.0,0.0,0.0,3,1989,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,39.0,,30148.4,1002,1965675.68,383
21:01:030405:3582,3441.044,86.619,2.0,0.0,0.0,5,1981,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,39.0,,30180.26,1002,1997933.21,383
21:01:000000:14011,2421.727,56.837,1.0,0.0,0.0,3,1979,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11094.0,,,,,,40.0,,30595.41,1002,1548127.75,383
21:01:010806:979,4284.41,103.265,2.0,0.0,0.0,5,1996,,,502882,492331.0,104.0,107,111,117,124,33.0,126,12273.0,,,,,,41.0,,29143.35,1002,2153693.57,383
21:01:010806:755,4284.41,103.265,2.0,0.0,0.0,5,1951,,,502882,492331.0,105.0,107,111,117,124,33.0,126,12273.0,,,,,,40.0,,25226.62,1002,1251240.35,383
21:01:010902:1373,3853.702,146.893,2.0,0.0,0.0,5,1996,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10891.0,,,,,,38.0,,34763.29,1002,1192380.85,383
21:01:010806:799,4284.41,103.265,2.0,0.0,0.0,5,1950,,,502882,492331.0,105.0,107,111,117,124,33.0,126,12273.0,,,,,,38.0,,26422.38,1002,1128235.63,383
21:01:020409:228,142.966,71.721,2.0,0.0,0.0,5,1964,,,502882,492331.0,104.0,107,111,117,124,34.0,126,15031.0,,,,,,38.0,,37623.48,1002,1181377.27,383
21:01:020409:435,479.646,324.469,2.0,0.0,0.0,5,1965,,,502882,492331.0,104.0,107,111,117,124,34.0,126,11189.0,,,,,,38.0,,35914.89,1002,1508425.38,383
21:01:010801:1849,3054.712,108.931,1.0,0.0,0.0,3,1991,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,38.0,,33358.22,1002,1104157.08,383
21:01:010801:3508,3054.712,108.931,2.0,0.0,0.0,5,2002,,,502882,492331.0,103.0,107,111,117,124,33.0,126,10933.0,,,,,,38.0,,37451.42,1002,1381957.4,383
21:01:010801:1499,3054.712,108.931,2.0,0.0,0.0,5,1998,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,40.0,,33980.38,1002,1631058.24,383
21:01:010801:4840,3129.962,38.894,2.0,0.0,0.0,5,1988,,,502882,492331.0,102.0,107,111,117,124,33.0,126,11115.0,,,,,,40.0,,32846.68,1002,1596348.65,383
21:01:010801:2338,3054.712,108.931,1.0,0.0,0.0,3,1991,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,39.0,,30478.53,1002,2017678.69,383
21:01:000000:41488,1432.013,156.23,2.0,0.0,0.0,5,1996,,,502882,492331.0,104.0,107,111,117,124,31.0,126,10880.0,,,,,,41.0,,40484.68,1002,3283307.55,383
21:01:000000:38431,1432.013,156.23,1.0,0.0,0.0,3,2003,,,502882,492331.0,103.0,107,111,117,124,31.0,126,10880.0,,,,,,41.0,,42594.44,1002,3369220.2,383
21:01:000000:31434,3168.008,140.544,2.0,0.0,0.0,5,1995,,,502882,492331.0,102.0,107,111,117,124,33.0,126,11156.0,,,,,,38.0,,35006.4,1002,1158711.84,383
21:01:030405:451,2883.363,434.509,1.0,0.0,0.0,3,1992,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11244.0,,,,,,41.0,,27268.73,1002,2083330.97,383
21:01:010105:2519,2706.018,42.503,1.0,0.0,0.0,3,1984,,,502882,492331.0,102.0,107,111,117,124,31.0,126,11124.0,,,,,,39.0,,40354.27,1002,2627062.98,383
21:01:030405:2397,3225.186,211.921,2.0,0.0,0.0,5,1977,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11099.0,,,,,,38.0,,31809.01,1002,718883.63,383
21:01:030405:5268,2869.966,415.742,1.0,0.0,0.0,3,1977,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11244.0,,,,,,38.0,,29683.73,1002,368078.25,383
21:01:010205:2489,1315.543,120.413,2.0,0.0,0.0,5,2005,,,502882,492331.0,102.0,107,111,117,124,31.0,126,11155.0,,,,,,41.0,,43745.45,1002,3652745.08,383
21:01:030405:5713,3441.044,86.619,2.0,0.0,0.0,5,1981,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,39.0,,30180.26,1002,1961716.9,383
21:01:030405:5698,3441.044,86.619,2.0,0.0,0.0,5,1981,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,39.0,,30180.26,1002,1958698.87,383
21:01:030405:5705,3441.044,86.619,2.0,0.0,0.0,5,1981,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,38.0,,33031.77,1002,1073532.52,383
21:01:030405:6000,3441.044,86.619,2.0,0.0,0.0,5,1980,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,38.0,,32881.74,1002,424174.45,383
21:01:030103:2176,1254.441,53.412,2.0,0.0,0.0,5,1956,,,502882,492331.0,104.0,107,111,117,124,37.0,126,10925.0,,,,,,41.0,,19826.1,1002,1467131.4,383
21:01:030405:5595,3073.93,175.038,2.0,0.0,0.0,5,1987,,,502882,492331.0,104.0,107,111,117,124,30.0,126,10961.0,,,,,,38.0,,32656.48,1002,1329118.74,383
21:01:030103:2258,1404.33,78.447,2.0,0.0,0.0,5,1959,,,502882,492331.0,104.0,107,111,117,124,37.0,126,11188.0,,,,,,41.0,,19962.19,1002,1459236.09,383
21:01:010105:4392,2619.958,25.883,1.0,0.0,0.0,3,1984,,,502882,492331.0,102.0,107,111,117,124,31.0,126,14624.0,,,,,,38.0,,44358.36,1002,1454954.21,383
21:01:010105:4293,2619.958,25.883,2.0,0.0,0.0,5,1984,,,502882,492331.0,102.0,107,111,117,124,31.0,126,14624.0,,,,,,41.0,,39656.13,1002,2974209.75,383
21:01:010902:10303,4035.28,192.094,1.0,0.0,0.0,3,1993,,,502882,492331.0,102.0,107,111,117,124,33.0,126,11193.0,,,,,,40.0,,31050.16,1002,1648763.5,383
21:01:030405:5899,2883.363,434.509,1.0,0.0,0.0,3,1990,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11244.0,,,,,,40.0,,29823.7,1002,1565744.25,383
21:01:020601:3082,2659.483,126.93,2.0,0.0,0.0,5,2008,,,502882,492331.0,103.0,107,111,117,124,35.0,126,11076.0,,,,,,38.0,,34308.34,1002,1180206.9,383
21:01:020906:8007,3602.632,218.105,2.0,0.0,0.0,5,1986,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11101.0,,,,,,38.0,,32913.75,1002,220522.13,383
21:01:030103:2537,1254.441,53.412,2.0,0.0,0.0,5,1955,,,502882,492331.0,104.0,107,111,117,124,37.0,126,10925.0,,,,,,38.0,,22919.28,1002,589025.5,383
21:01:020601:3647,2590.291,68.607,1.0,0.0,0.0,3,2013,,,502882,492331.0,102.0,107,111,117,124,35.0,126,11122.0,,,,,,38.0,,33252.63,1002,1107312.58,383
21:01:010108:4153,1277.343,102.84,1.0,0.0,0.0,3,1973,,,502882,492331.0,104.0,107,111,117,124,31.0,126,14624.0,,,,,,38.0,,41277.43,1002,1353899.7,383
21:01:010304:1067,2879.315,139.21,1.0,0.0,0.0,3,1994,,,502882,492331.0,102.0,107,111,117,124,31.0,126,11171.0,,,,,,40.0,,43053.45,1002,2238779.4,383
21:01:010801:6277,3054.712,108.931,1.0,0.0,0.0,3,2013,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,39.0,,33689.16,1002,1957340.2,383
21:01:010801:5392,3054.712,108.931,1.0,0.0,0.0,3,2013,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,41.0,,31751.07,1002,2575011.78,383
21:01:010806:1903,4345.048,75.68,2.0,0.0,0.0,5,2013,,,502882,492331.0,102.0,107,111,117,124,33.0,126,11181.0,,,,,,38.0,,37768.21,1002,1457852.91,383
21:01:030401:411,2663.312,227.941,1.0,0.0,0.0,3,1978,,,502882,492331.0,102.0,107,111,117,124,30.0,126,10832.0,,,,,,40.0,,29416.21,1002,1550234.27,383
21:01:000000:53522,3054.712,108.931,1.0,0.0,0.0,3,2014,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,39.0,,33842.87,1002,1922275.02,383
21:01:000000:22820,4284.41,103.265,2.0,0.0,0.0,5,1988,,,502882,492331.0,104.0,107,111,117,124,33.0,126,12273.0,,,,,,38.0,,32633.48,1002,1142171.8,383
21:01:010108:1417,1277.344,102.841,1.0,0.0,0.0,3,1972,,,502882,492331.0,104.0,107,111,117,124,31.0,126,11163.0,,,,,,40.0,,39052.2,1002,1808116.86,383
21:01:010801:3743,3054.712,108.931,2.0,0.0,0.0,5,2002,,,502882,492331.0,103.0,107,111,117,124,33.0,126,10933.0,,,,,,38.0,,37451.42,1002,1393192.82,383
21:01:030103:2640,1006.688,27.354,1.0,0.0,0.0,3,2014,,,502882,492331.0,103.0,107,111,117,124,34.0,126,14351.0,,,,,,39.0,,43768.13,1002,2595450.11,383
21:01:010801:6345,3054.712,108.931,2.0,0.0,0.0,5,2015,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,39.0,,35295.54,1002,2368330.73,383
21:01:030103:2186,1254.441,53.412,2.0,0.0,0.0,5,1956,,,502882,492331.0,104.0,107,111,117,124,37.0,126,10925.0,,,,,,40.0,,21882.06,1002,1221018.95,383
21:01:010801:2260,3054.712,108.931,1.0,0.0,0.0,3,1991,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,39.0,,30478.53,1002,2017678.69,383
21:01:030405:4166,3073.93,175.038,1.0,0.0,0.0,3,1980,,,502882,492331.0,104.0,107,111,117,124,30.0,126,10961.0,,,,,,38.0,,30468.72,1002,1011561.5,383
21:01:010801:1423,3054.712,108.931,2.0,0.0,0.0,5,1998,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,38.0,,35753.46,1002,1283549.21,383
21:01:030103:2582,1254.441,53.412,2.0,0.0,0.0,5,2013,,,502882,492331.0,103.0,107,111,117,124,37.0,126,10925.0,,,,,,39.0,,28851.06,1002,1653165.74,383
21:01:030103:2060,1254.441,53.412,2.0,0.0,0.0,5,2013,,,502882,492331.0,103.0,107,111,117,124,37.0,126,10925.0,,,,,,38.0,,31576.98,1002,1010463.36,383
21:01:030103:2560,1254.441,53.412,2.0,0.0,0.0,5,2013,,,502882,492331.0,103.0,107,111,117,124,37.0,126,10925.0,,,,,,39.0,,28851.06,1002,1647395.53,383
21:01:030103:2596,1006.688,27.354,1.0,0.0,0.0,3,2014,,,502882,492331.0,103.0,107,111,117,124,34.0,126,14351.0,,,,,,39.0,,43768.13,1002,2612957.36,383
21:01:020409:398,479.646,324.469,2.0,0.0,0.0,5,1965,,,502882,492331.0,104.0,107,111,117,124,34.0,126,11189.0,,,,,,38.0,,35914.89,1002,1483284.96,383
21:01:000000:18642,2659.483,126.93,1.0,0.0,0.0,3,2011,,,502882,492331.0,102.0,107,111,117,124,35.0,126,11076.0,,,,,,40.0,,30954.5,1002,1606538.55,383
21:01:030103:2693,1404.33,78.447,2.0,0.0,0.0,5,1964,,,502882,492331.0,104.0,107,111,117,124,37.0,126,11188.0,,,,,,38.0,,23715.62,1002,1015028.54,383
21:01:020601:7104,2659.483,126.93,1.0,0.0,0.0,3,2015,,,502882,492331.0,103.0,107,111,117,124,35.0,126,11076.0,,,,,,38.0,,34116.45,1002,852911.25,383
21:01:030103:2361,1256.862,139.163,1.0,0.0,0.0,3,1960,,,502882,492331.0,104.0,107,111,117,124,37.0,126,11256.0,,,,,,38.0,,22234.44,1002,889377.6,383
21:01:030405:2908,3225.186,211.921,2.0,0.0,0.0,5,1977,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11099.0,,,,,,38.0,,31809.01,1002,432602.54,383
21:01:030103:336,1254.441,53.412,2.0,0.0,0.0,5,1959,,,502882,492331.0,104.0,107,111,117,124,37.0,126,10925.0,,,,,,39.0,,21325.56,1002,1430945.08,383
21:01:010801:2909,3054.712,108.931,1.0,0.0,0.0,3,1993,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,41.0,,28987.88,1002,2037847.96,383
21:01:020601:5201,2591.838,86.918,1.0,0.0,0.0,3,2014,,,502882,492331.0,102.0,107,111,117,124,35.0,126,5765.0,,,,,,38.0,,33292.59,1002,1355008.41,383
21:01:010801:4365,2918.073,288.542,1.0,0.0,0.0,3,1997,,,502882,492331.0,102.0,107,111,117,124,33.0,126,11119.0,,,,,,38.0,,33249.5,1002,1113858.25,383
21:01:010801:1325,3054.712,108.931,2.0,0.0,0.0,5,1998,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,40.0,,33980.38,1002,1624262.16,383
21:01:010108:1828,1358.927,63.7,2.0,0.0,0.0,5,1980,,,502882,492331.0,102.0,107,111,117,124,31.0,126,11117.0,,,,,,41.0,,39418.24,1002,3082506.37,383
21:01:010801:1429,3054.712,108.931,2.0,0.0,0.0,5,1998,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,40.0,,33980.38,1002,1804358.18,383
21:01:000000:44978,1256.862,139.163,2.0,0.0,0.0,5,1961,,,502882,492331.0,104.0,107,111,117,124,37.0,126,11256.0,,,,,,38.0,,23188.83,1002,987844.16,383
21:01:030103:2634,1006.688,27.354,1.0,0.0,0.0,3,2014,,,502882,492331.0,103.0,107,111,117,124,34.0,126,14351.0,,,,,,38.0,,47903.47,1002,1978413.31,383
21:01:030405:2873,3225.186,211.921,2.0,0.0,0.0,5,1977,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11099.0,,,,,,38.0,,31809.01,1002,429421.63,383
21:01:020409:1328,479.646,324.469,2.0,0.0,0.0,5,1965,,,502882,492331.0,104.0,107,111,117,124,34.0,126,11189.0,,,,,,38.0,,35914.89,1002,1084629.68,383
21:01:030401:1278,2663.312,227.941,2.0,0.0,0.0,5,1976,,,502882,492331.0,104.0,107,111,117,124,30.0,126,10832.0,,,,,,38.0,,30955.78,1002,866761.84,383
21:01:020601:3932,2659.483,126.93,1.0,0.0,0.0,3,2014,,,502882,492331.0,102.0,107,111,117,124,35.0,126,11076.0,,,,,,38.0,,33017.56,1002,1096182.99,383
21:01:020601:4658,2659.483,126.93,1.0,0.0,0.0,3,2014,,,502882,492331.0,102.0,107,111,117,124,35.0,126,11076.0,,,,,,38.0,,33017.56,1002,1099484.75,383
21:01:020409:1026,479.646,324.469,2.0,0.0,0.0,5,1964,,,502882,492331.0,104.0,107,111,117,124,34.0,126,11189.0,,,,,,38.0,,35751.76,1002,1068977.62,383
21:01:000000:24084,1254.441,53.412,2.0,0.0,0.0,5,1960,,,502882,492331.0,104.0,107,111,117,124,37.0,126,10925.0,,,,,,40.0,,22284.17,1002,1214487.26,383
21:01:010108:1102,1277.344,102.841,2.0,0.0,0.0,5,1978,,,502882,492331.0,102.0,107,111,117,124,31.0,126,11163.0,,,,,,39.0,,41202.25,1002,2447413.65,383
21:01:020601:3252,2590.291,68.607,1.0,0.0,0.0,3,2013,,,502882,492331.0,102.0,107,111,117,124,35.0,126,11122.0,,,,,,40.0,,31603.56,1002,1643385.12,383
21:01:000000:30752,1277.343,102.84,1.0,0.0,0.0,3,1976,,,502882,492331.0,104.0,107,111,117,124,31.0,126,14624.0,,,,,,41.0,,36033.23,1002,3120477.72,383
21:01:030405:2307,3225.186,211.921,2.0,0.0,0.0,5,1977,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11099.0,,,,,,38.0,,31809.01,1002,518486.86,383
21:01:020601:1447,2659.483,126.93,2.0,0.0,0.0,5,2011,,,502882,492331.0,102.0,107,111,117,124,35.0,126,11076.0,,,,,,41.0,,29117.13,1002,2667129.11,383
21:01:030407:739,3441.044,86.619,1.0,0.0,0.0,3,1989,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,40.0,,31360.52,1002,1571162.05,383
21:01:010205:1721,1315.543,120.413,1.0,0.0,0.0,3,2004,,,502882,492331.0,103.0,107,111,117,124,31.0,126,11155.0,,,,,,41.0,,43144.16,1002,3494676.96,383
21:01:010105:439,2619.958,25.883,1.0,0.0,0.0,3,1985,,,502882,492331.0,102.0,107,111,117,124,31.0,126,14624.0,,,,,,40.0,,42350.9,1002,2100604.64,383
21:01:020409:1473,195.843,46.0,2.0,0.0,0.0,5,1966,,,502882,492331.0,104.0,107,111,117,124,34.0,126,11098.0,,,,,,38.0,,38115.03,1002,1170131.42,383
21:01:010801:2573,3054.712,108.931,1.0,0.0,0.0,3,2004,,,502882,492331.0,103.0,107,111,117,124,33.0,126,10933.0,,,,,,40.0,,34598.49,1002,1812960.88,383
21:01:020409:787,142.966,71.721,2.0,0.0,0.0,5,1964,,,502882,492331.0,104.0,107,111,117,124,34.0,126,15031.0,,,,,,38.0,,37623.48,1002,1636621.38,383
21:01:030405:569,2883.363,434.509,1.0,0.0,0.0,3,1992,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11244.0,,,,,,39.0,,28933.21,1002,1874872.01,383
21:01:010801:5605,2918.073,288.542,2.0,0.0,0.0,5,2001,,,502882,492331.0,102.0,107,111,117,124,33.0,126,11119.0,,,,,,38.0,,35153.53,1002,1328803.43,383
21:01:010801:1361,3054.712,108.931,2.0,0.0,0.0,5,1998,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,40.0,,33980.38,1002,1794164.06,383
21:01:010108:4145,1277.343,102.84,1.0,0.0,0.0,3,1973,,,502882,492331.0,104.0,107,111,117,124,31.0,126,14624.0,,,,,,40.0,,39230.4,1002,2051749.92,383
21:01:030401:2184,2869.966,415.742,1.0,0.0,0.0,3,1978,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11244.0,,,,,,38.0,,29819.17,1002,995960.28,383
21:01:030401:2249,2869.966,415.742,1.0,0.0,0.0,3,1978,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11244.0,,,,,,38.0,,29819.17,1002,987014.53,383
21:01:020409:1558,195.843,46.0,2.0,0.0,0.0,5,1964,,,502882,492331.0,104.0,107,111,117,124,34.0,126,11098.0,,,,,,38.0,,37769.57,1002,1608983.68,383
21:01:010801:2407,3054.712,108.931,1.0,0.0,0.0,3,1991,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,38.0,,33358.22,1002,1110828.73,383
21:01:000000:22788,4284.41,103.265,2.0,0.0,0.0,5,1988,,,502882,492331.0,104.0,107,111,117,124,33.0,126,12273.0,,,,,,38.0,,32633.48,1002,1158488.54,383
21:01:010806:505,4345.048,75.68,2.0,0.0,0.0,5,1975,,,502882,492331.0,104.0,107,111,117,124,33.0,126,11181.0,,,,,,39.0,,28218.34,1002,1690278.57,383
21:01:030405:1804,3137.45,57.331,1.0,0.0,0.0,3,1982,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11160.0,,,,,,38.0,,32280.39,1002,1074936.99,383
21:01:010801:1027,3054.712,108.931,2.0,0.0,0.0,5,2001,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,38.0,,36245.11,1002,1312072.98,383
21:01:010801:1417,3054.712,108.931,2.0,0.0,0.0,5,1998,,,502882,492331.0,102.0,107,111,117,124,33.0,126,10933.0,,,,,,40.0,,33980.38,1002,1787367.99,383
21:01:010801:5698,2918.073,288.542,2.0,0.0,0.0,5,2004,,,502882,492331.0,102.0,107,111,117,124,33.0,126,11119.0,,,,,,41.0,,30687.36,1002,3283547.52,383
21:01:000000:24051,1254.441,53.412,2.0,0.0,0.0,5,1952,,,502882,492331.0,104.0,107,111,117,124,37.0,126,10925.0,,,,,,41.0,,19468.34,1002,1931259.33,383
21:01:020409:2173,142.966,71.721,2.0,0.0,0.0,5,1964,,,502882,492331.0,104.0,107,111,117,124,34.0,126,15031.0,,,,,,38.0,,37623.48,1002,1625334.34,383
21:01:030405:4441,3441.044,86.619,2.0,0.0,0.0,5,1980,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11111.0,,,,,,38.0,,32881.74,1002,1081809.25,383
21:01:030405:5278,3073.93,175.038,1.0,0.0,0.0,3,1979,,,502882,492331.0,104.0,107,111,117,124,30.0,126,10961.0,,,,,,40.0,,28826.19,1002,1351948.31,383
21:01:030401:1711,2421.727,56.837,2.0,0.0,0.0,5,2002,,,502882,492331.0,102.0,107,111,117,124,30.0,126,11094.0,,,,,,39.0,,33906.74,1002,1963200.25,383
21:01:000000:47331,479.646,324.469,2.0,0.0,0.0,5,1996,,,502882,492331.0,103.0,107,111,117,124,34.0,126,11189.0,,,,,,41.0,,37680.96,1002,3244330.66,383
21:01:030405:1095,3073.93,175.038,1.0,0.0,0.0,3,1979,,,502882,492331.0,104.0,107,111,117,124,30.0,126,10961.0,,,,,,40.0,,28826.19,1002,1533553.31,383
21:01:020601:4080,2659.483,126.93,1.0,0.0,0.0,3,2014,,,502882,492331.0,103.0,107,111,117,124,35.0,126,11076.0,,,,,,38.0,,33961.49,1002,1124125.32,383
